1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
"(514.2, (513.2390629573172, 515.1609370426829))","(293.8, (273.23367072129787, 314.36632927870215))","(180.6666666, (175.7876297304939, 185.54570346950612))","(141.05, (132.77948233180052, 149.3205176681995))","(116.32, (108.48067451881222, 124.15932548118776))","(106.2333332, (98.68837797802553, 113.77828842197448))","(74.0000002, (73.77000469050523, 74.22999570949477))","(42.65, (42.58440179118299, 42.715598208817006))","(65.0222222, (60.703842915106186, 69.34060148489381))","(52.08, (52.04632508351903, 52.11367491648097))","(50.9454542, (47.72171399170029, 54.16919440829971))","(52.45, (49.00019572098648, 55.89980427901352))","(47.4307694, (44.23259253589029, 50.628946264109715))","(38.1142858, (37.22337756344517, 39.005194036554826))","(34.7333334, (34.70047004654936, 34.766196753450636))","(21.3625, (21.341453177199398, 21.383546822800604))","(30.4, (30.380191211450015, 30.419808788549982))","(34.2444444, (31.967955880613175, 36.52093291938682))","(31.431579, (29.113602577937975, 33.74955542206202))","(27.82, (26.058170978783696, 29.581829021216304))","(28.6952384, (26.474072149106988, 30.916404650893014))","(27.9272728, (26.02156776545675, 29.83297783454325))","(27.5826086, (25.72300285995276, 29.44221434004724))","(14.2916666, (14.274896157250549, 14.30843704274945))","(20.872, (20.858530033407614, 20.885469966592385))","(21.7692308, (20.315096271566993, 23.223365328433005))","(19.333333, (19.31225117001406, 19.354414829985938))","(21.7785714, (20.07656547479508, 23.480577325204923))","(18.710345, (18.086513250553782, 19.33417674944622))","(21.4933332, (19.970426161917896, 23.0162402380821))","(18.1483874, (16.998673283840798, 19.298101516159203))","(10.78125, (10.772356094080777, 10.790143905919223))","(10.6795224, (10.630967717595441, 10.728077082404559))","(10.4622836, (10.429638765694714, 10.494928434305285))","(10.326040800000001, (10.287767803178465, 10.364313796821538))","(10.112963, (10.102809794582203, 10.123116205417798))","(10.083857, (9.955324989171634, 10.212389010828366))","(9.969252000000001, (9.81244202234524, 10.126061977654762))","(9.8954634, (9.754475661943747, 10.036451138056254))","(8.64, (8.628527206094416, 8.651472793905585))","(9.5343246, (9.322411707507515, 9.746237492492485))","(9.158503, (9.148139963645194, 9.168866036354805))","(9.5083828, (9.248277310807445, 9.768488289192554))","(8.935124, (8.899270799726022, 8.970977200273978))","(9.0166912, (8.792553996213769, 9.240828403786232))","(9.564461399999999, (9.313751438834057, 9.815171361165941))","(8.7821638, (8.551459678055556, 9.012867921944443))","(7.2208334, (7.216240459762897, 7.225426340237103))","(8.295293599999999, (8.29075358497694, 8.299833615023058))","(8.1664, (8.157221764875532, 8.175578235124467))","(8.6518262, (8.326198312649954, 8.977454087350047))","(8.9757396, (8.704866491300644, 9.246612708699358))","(8.1451052, (7.857058776806646, 8.433151623193353))","(8.000686, (7.735959661451634, 8.265412338548366))","(8.2757686, (7.933092916566139, 8.61844428343386))","(6.207143, (6.2007143000000005, 6.2135717))","(7.3849184, (7.378259503676314, 7.391577296323686))","(7.584542, (7.323957176109997, 7.845126823890003))","(7.3708128, (7.212677541764585, 7.528948058235415))","(7.276, (7.117092342475175, 7.434907657524825))","(7.3110992, (7.043635099319515, 7.578563300680485))","(7.2142562, (6.94432894798614, 7.484183452013861))","(7.1631646, (6.862569424292464, 7.463759775707536))","(5.434375, (5.4291132942998495, 5.439636705700151))","(5.3895858, (5.380011626415434, 5.399159973584566))","(5.3453628, (5.3360223079364415, 5.354703292063559))","(5.3416796, (5.314414971300372, 5.368944228699628))","(5.3313148, (5.290062115383149, 5.372567484616852))","(5.2575928, (5.217803468784279, 5.297382131215722))","(5.2223672, (5.177199083015434, 5.267535316984565))","(5.2199564, (5.16210278640945, 5.27781001359055))","(4.8259262, (4.819802426653247, 4.832049973346752))","(5.0803528, (5.034784978131785, 5.125920621868215))","(4.991891600000001, (4.986422277958413, 4.997360922041588))","(5.0706842, (4.999552952547383, 5.1418154474526165))","(5.083795, (4.987045555903551, 5.18054444409645))","(4.9607354, (4.8709989116901795, 5.05047188830982))","(4.8372782, (4.826820164757547, 4.847736235242453))","(4.835475, (4.794817347027183, 4.876132652972816))","(4.345000000000001, (4.3427500000000006, 4.347250000000001))","(4.9027282, (4.803704572801753, 5.001751827198247))","(4.8944676, (4.776276164004697, 5.012659035995302))","(4.992713, (4.863047121296341, 5.1223788787036595))","(4.821542, (4.70433238379112, 4.93875161620888))","(4.9387128, (4.797314011229087, 5.080111588770913))","(4.782585, (4.637385139559509, 4.927784860440491))","(4.7669704, (4.63483150587166, 4.89910929412834))","(3.9398758, (3.936416905597969, 3.9433346944020307))","(4.8452468, (4.688014937285516, 5.002478662714484))","(4.6478028, (4.502997172314839, 4.792608427685161))","(4.4890714, (4.364296543592539, 4.613846256407461))","(4.3118148, (4.308627981672043, 4.3150016183279565))","(4.4128108, (4.30256401309149, 4.52305758690851))","(4.6384338, (4.485024975789685, 4.7918426242103145))","(4.5156564, (4.34976474195083, 4.68154805804917))","(3.609722, (3.6069977283053998, 3.6124462716946004))","(3.5979594, (3.5949169540454102, 3.60100184595459))","(3.5703458, (3.56850908, 3.57218252))","(3.5637184, (3.5609512507793037, 3.566485549220696))","(3.5332, (3.5296, 3.5368))","(3.5392609999999998, (3.5206197102642545, 3.557902289735745))","(3.5224528, (3.50014663997927, 3.54475896002073))","(3.506419, (3.47583390625419, 3.5370040937458103))","(3.3445264000000003, (3.3410647974989036, 3.347988002501097))","(3.4769704, (3.446002737641007, 3.507938062358993))","(3.5033464, (3.4643653780369266, 3.542327421963073))","(3.4372262, (3.411389902300554, 3.463062497699446))","(3.4650208, (3.4248860263987027, 3.5051555736012974))","(3.4828716, (3.4354525462343397, 3.5302906537656606))","(3.4338842, (3.381108305607831, 3.4866600943921693))","(3.3848712, (3.3336274337024747, 3.4361149662975254))","(3.1137754, (3.1118069655478022, 3.115743834452198))","(3.2897016, (3.2854723831433468, 3.293930816856653))","(3.3324718, (3.2783503820286977, 3.3865932179713023))","(3.3789488, (3.3099990698658552, 3.4478985301341445))","(3.2516643999999997, (3.2380208151740604, 3.265307984825939))","(3.2376218, (3.221039904218986, 3.2542036957810136))","(3.2718187999999997, (3.204754965995088, 3.3388826340049116))","(3.2832148, (3.2211685445557476, 3.3452610554442526))","(2.9105556, (2.90905566, 2.91205554))","(3.3081074, (3.228180604987041, 3.388034195012959))","(3.2159096000000003, (3.149981372660198, 3.2818378273398023))","(3.1988628, (3.1315355379389125, 3.2661900620610878))","(3.1382416, (3.1130241428860366, 3.163459057113964))","(3.1748608, (3.103224510172857, 3.246497089827143))","(3.2327788, (3.1433795629651384, 3.322178037034862))","(3.1489986, (3.0684353559408413, 3.229561844059159))","(2.7406254, (2.73921906, 2.74203174))","(2.7082146, (2.7061409532114653, 2.7102882467885343))","(2.6994554, (2.692877972327832, 2.706032827672168))","(2.6944818, (2.685585772048639, 2.7033778279513614))","(2.6925162, (2.6829330826536246, 2.7020993173463754))","(2.6913108, (2.6762520958057676, 2.7063695041942326))","(2.6616842000000003, (2.6504349771826052, 2.6729334228173953))","(2.6533224, (2.638394113123717, 2.668250686876283))","(2.557093, (2.55413347458906, 2.5600525254109403))","(2.6526722, (2.6324522811157562, 2.672892118884244))","(2.6180004, (2.5998872215857736, 2.6361135784142267))","(2.645215, (2.6194926707384614, 2.6709373292615384))","(2.5921636, (2.590630567342618, 2.593696632657382))","(2.679634, (2.656236107661266, 2.703031892338734))","(2.5931562, (2.568454321839212, 2.617858078160788))","(2.5820133999999997, (2.555159164856347, 2.6088676351436524))","(2.422068, (2.418581906594625, 2.425554093405375))","(2.9544544, (2.8624029983987285, 3.0465058016012714))","(2.7946893999999998, (2.79264586, 2.7967329399999996))","(3.1033182, (3.010872928720586, 3.1957634712794136))","(2.8685172, (2.779141810333787, 2.957892589666213))","(2.9638484, (2.8477018823377187, 3.079994917662281))","(2.7383822, (2.736015359774214, 2.7407490402257864))","(2.7494234, (2.72483077069249, 2.77401602930751))","(2.2945292, (2.2930790530824776, 2.2959793469175223))","(2.7161348000000003, (2.6909222196256235, 2.741347380374377))","(2.7469556, (2.6824918060431857, 2.8114193939568146))","(2.7860314, (2.687488674549064, 2.8845741254509365))","(2.6494084, (2.6479567992767983, 2.6508600007232017))","(2.960745, (2.8427819294780483, 3.078708070521952))","(2.7420928, (2.642559680229436, 2.841625919770564))","(2.6955026, (2.623924499076592, 2.767080700923408))","(2.18675, (2.183677287436157, 2.189822712563843))","(2.3620308, (2.3597033625281436, 2.364358237471856))","(2.4020422, (2.3702349933156746, 2.4338494066843253))","(2.452851, (2.3920683167697163, 2.5136336832302835))","(2.4041938, (2.3546955640531966, 2.453692035946803))","(2.3390928, (2.3230815012058232, 2.3551040987941767))","(2.3905502, (2.346896378604532, 2.434204021395468))","(2.4032412, (2.3441286575240636, 2.4623537424759365))","(2.0729594, (2.071565290570077, 2.0743535094299226))","(2.3578164, (2.2975050669562296, 2.4181277330437703))","(2.3583392, (2.30714863913621, 2.4095297608637902))","(2.3981328, (2.3268450833436054, 2.4694205166563945))","(2.3261766, (2.27060059516557, 2.38175260483443))","(2.2997628, (2.2653014195112933, 2.3342241804887065))","(2.4407452000000003, (2.366804350587775, 2.5146860494122256))","(2.301551, (2.244613550056391, 2.358488449943609))","(1.9767558, (1.9749734325515205, 1.9785381674484797))","(2.4125696, (2.3947715516579033, 2.4303676483420964))","(2.4969324, (2.3928878695237104, 2.6009769304762895))","(2.4878, (2.3846039282134974, 2.5909960717865026))","(2.4674322, (2.3698437363363203, 2.56502066366368))","(2.4696438, (2.3720494352439836, 2.5672381647560165))","(2.388383, (2.3451477128952405, 2.43161828710476))","(2.4774401999999998, (2.3730450448723914, 2.581835355127608))","(1.8923914, (1.8909034474007549, 1.893879352599245))","(2.4414376, (2.3458955075728576, 2.5369796924271424))","(2.5645276, (2.4337174571850344, 2.6953377428149654))","(2.586319, (2.4823878164001583, 2.690250183599842))","(2.5465824, (2.414887334554891, 2.678277465445109))","(2.4040706, (2.305868062681555, 2.502273137318445))","(2.3998672, (2.2955966945418296, 2.5041377054581706))","(2.2742961999999998, (2.2708927735085944, 2.277699626491405))","(1.8175348, (1.8157808018844366, 1.8192887981155634))","(1.8166126, (1.814609685828449, 1.818615514171551))","(1.812233, (1.809747830259117, 1.814718169740883))","(1.8023088, (1.8007162400590873, 1.8039013599409128))","(1.8114326, (1.807473728406907, 1.8153914715930932))","(1.8029426, (1.7966432053652275, 1.8092419946347724))","(1.8003263999999999, (1.7941234437777942, 1.8065293562222056))","(1.7883638, (1.7867724233339024, 1.7899551766660975))","(1.75388, (1.752894756882795, 1.7548652431172052))","(1.7868074, (1.7774403640231502, 1.79617443597685))","(1.7924812, (1.7804304756814207, 1.8045319243185796))","(1.7764226, (1.7652398438140413, 1.7876053561859588))","(1.7904266, (1.7768092982814656, 1.8040439017185343))","(1.7715312, (1.7576566414401251, 1.785405758559875))","(1.7531718, (1.7506810395301033, 1.7556625604698968))","(1.7879952, (1.7720043560722893, 1.8039860439277104))","(1.6951184, (1.6937437062666179, 1.696493093733382))","(2.3722534, (2.259295103257571, 2.4852116967424287))","(2.1097418, (2.0907837673063527, 2.1286998326936475))","(2.402044, (2.2824525747934117, 2.5216354252065885))","(2.0651658, (2.062878471603289, 2.067453128396711))","(2.0601378, (2.057956070621411, 2.0623195293785894))","(2.1075724, (2.0576616109590864, 2.1574831890409136))","(2.133629, (2.053275587583986, 2.213982412416014))","(1.634842, (1.6326321508239248, 1.637051849176075))","(2.1534712, (2.053286087400635, 2.2536563125993645))","(2.1414442, (2.042479818033404, 2.240408581966596))","(2.1505556, (2.0424843479523553, 2.258626852047645))","(2.0856694, (2.0218370019138354, 2.1495017980861646))","(2.0111792, (2.007128303385249, 2.0152300966147507))","(2.0070206, (2.0025187876335635, 2.011522412366437))","(2.1451184, (2.039427911290085, 2.2508088887099147))","(1.5821428, (1.5805153221984924, 1.5837702778015075))","(1.5970964, (1.5960049883051755, 1.5981878116948247))","(1.5941264, (1.5922335799909657, 1.5960192200090342))","(1.591403, (1.5899110822944946, 1.5928949177055052))","(1.5919822000000001, (1.590332533280205, 1.5936318667197953))","(1.5827274, (1.581888703834753, 1.583566096165247))","(1.577845, (1.576493040801651, 1.5791969591983488))","(1.5818516, (1.5768169018230882, 1.5868862981769118))","(1.5527348, (1.551283266774614, 1.5541863332253862))","(1.5725358, (1.5670269687730154, 1.5780446312269847))","(1.5728176, (1.566521425244595, 1.5791137747554052))","(1.5633754, (1.5566764228678849, 1.570074377132115))","(1.5652684, (1.557770869442303, 1.5727659305576969))","(1.5617866, (1.5519954612435733, 1.5715777387564267))","(1.5494598, (1.545964793561465, 1.5529548064385348))","(1.5531030000000001, (1.5418362851072285, 1.5643697148927718))","(1.5028888, (1.501423414721174, 1.504354185278826))","(1.9860022, (1.8953306493366446, 2.076673750663355))","(2.0013524, (1.935680457376787, 2.0670243426232133))","(2.1052954, (2.0148692270824227, 2.1957215729175776))","(1.9776268, (1.8826178058962972, 2.0726357941037024))","(1.964335, (1.8728178549916519, 2.0558521450083482))","(1.9597328, (1.865276085703189, 2.0541895142968114))","(1.8469798, (1.8455550601060544, 1.8484045398939455))","(1.4615504000000001, (1.459761402452601, 1.4633393975473992))","(1.8487346, (1.8398998821377477, 1.8575693178622523))","(1.9129472, (1.839205867368006, 1.986688532631994))","(2.0642116, (1.958433831292447, 2.169989368707553))","(1.8355252, (1.8170166171809292, 1.8540337828190707))","(2.1103032, (1.9998093566791735, 2.220797043320827))","(2.1178068, (2.0263668324543067, 2.209246767545693))","(1.9453442, (1.866416385546644, 2.024272014453356))","(1.411133, (1.4095608653263794, 1.4127051346736206))"
